2014-06-14,780,483.87198926
2014-06-15,720,408.65157624
2014-06-16,899,445.74579106
2014-06-17,701,299.98215264
2014-06-18,1208,496.74933994
2014-06-19,927,335.77852526
2014-06-20,472,208.04346604
2014-06-21,399,132.33251863
2014-06-22,269,121.46325122
2014-06-23,337,111.63763902
2014-06-24,506,207.83566962
2014-06-25,480,190.15308446
2014-06-26,686,210.00108154
2014-06-27,654,246.31589788
2014-06-28,678,278.02838608
2014-06-29,1625,616.25183734
2014-06-30,1155,442.38185285
2014-07-01,703,274.80533496
2014-07-02,775,294.85288112
2014-07-03,786,292.28828525
2014-07-04,740,236.07638464
2014-07-05,547,224.46523154
2014-07-06,707,260.87363178
2014-07-07,502,161.40139858
2014-07-08,375,153.36216061
2014-07-09,366,136.42609588
2014-07-10,271,120.44032563
2014-07-11,377,168.42316438
2014-07-12,315,147.13305385
2014-07-13,311,166.71117702
2014-07-14,472,259.63120054
2014-07-15,414,164.9011198
2014-07-16,671,255.99912668
2014-07-17,630,148.71305318
2014-07-18,340,76.9932882
2014-07-19,311,101.36157691
2014-07-20,274,91.43440958
2014-07-21,563,197.85338454
2014-07-22,601,171.50978875
2014-07-23,370,157.11117296
2014-07-24,567,253.71588345
2014-07-25,579,180.79510154
2014-07-26,415,182.73903935
2014-07-27,238,99.14441315
2014-07-28,541,221.0984169
2014-07-29,529,194.01860619
2014-07-30,341,135.58778785
2014-07-31,573,186.27718309
2014-08-01,628,148.97759401
2014-08-02,423,148.84565423
2014-08-03,300,119.11661286
2014-08-04,502,127.65092538
2014-08-05,622,209.49432073
2014-08-06,598,230.40755039
2014-08-07,705,277.21009747
2014-08-08,614,273.87260842
2014-08-09,690,345.2390084
2014-08-10,610,332.9571994
2014-08-11,612,300.65923236
2014-08-12,760,299.69145447
2014-08-13,542,268.36537308
2014-08-14,790,278.58140381
2014-08-15,628,237.2082908
2014-08-16,1005,368.88884336
2014-08-17,1089,374.36958983
2014-08-18,828,345.92208948
2014-08-19,428,142.37572937
2014-08-20,644,282.89731455
2014-08-21,331,114.88227797
2014-08-22,256,87.08868014
2014-08-23,266,110.50346051
2014-08-24,423,142.07332771
2014-08-25,182,74.67192976
2014-08-26,309,94.68729466
2014-08-27,249,113.41849562
2014-08-28,186,66.43526573
2014-08-29,181,58.41477636
2014-08-30,253,98.98421844
2014-08-31,350,145.78964865
2014-09-01,332,146.58760369
2014-09-02,435,148.86645234
2014-09-03,770,333.25365135
2014-09-04,664,238.91422818
2014-09-05,695,265.37484766
2014-09-06,609,245.81992287
2014-09-07,434,146.26818678
2014-09-08,320,104.60326659
2014-09-09,367,128.93436615
2014-09-10,247,82.29710169
2014-09-11,183,61.87558666
2014-09-12,252,91.84857176
2014-09-13,215,72.56932508
2014-09-14,174,51.19133345
2014-09-15,193,58.92138865
2014-09-16,183,57.2544782
2014-09-17,348,115.18823508
2014-09-18,308,113.5687009
2014-09-19,216,68.7442103
2014-09-20,326,89.07347326
2014-09-21,315,122.91653421
2014-09-22,355,137.61848668
2014-09-23,302,94.86136612
2014-09-24,235,72.15432124
2014-09-25,367,101.77000636
2014-09-26,290,78.02463075
2014-09-27,329,114.02372284
2014-09-28,356,115.79624701
2014-09-29,428,163.70560957
2014-09-30,199,90.93016941
2014-10-01,410,158.57767304
2014-10-02,457,148.23345637
2014-10-03,485,144.74315075
2014-10-04,428,70.90850717
2014-10-05,282,84.94145159
2014-10-06,256,69.57758126
2014-10-07,437,131.62315595
2014-10-08,410,144.35038447
2014-10-09,145,49.70128391
2014-10-10,372,145.02458426
2014-10-11,240,112.30025137
2014-10-12,407,158.41629159
2014-10-13,357,182.81467086
2014-10-14,357,148.74623001
