scriptType,PUB_KEY,date,2009-08-27,count,16.0
scriptType,PUB_KEY,date,2009-08-28,count,54.0
scriptType,PUB_KEY,date,2009-08-29,count,60.0
scriptType,PUB_KEY,date,2009-08-30,count,61.0
scriptType,PUB_KEY,date,2009-08-31,count,61.0
scriptType,PUB_KEY,date,2009-09-01,count,57.0
scriptType,PUB_KEY,date,2009-09-02,count,52.0
scriptType,PUB_KEY,date,2009-09-03,count,52.0
scriptType,PUB_KEY,date,2009-09-04,count,44.0
scriptType,PUB_KEY,date,2009-09-05,count,58.0
scriptType,PUB_KEY,date,2009-09-06,count,64.0
scriptType,PUB_KEY,date,2009-09-07,count,61.0
scriptType,PUB_KEY,date,2009-09-08,count,56.0
scriptType,PUB_KEY,date,2009-09-09,count,50.0
scriptType,PUB_KEY,date,2009-09-10,count,60.0
scriptType,PUB_KEY,date,2009-09-11,count,56.0
scriptType,PUB_KEY,date,2009-09-12,count,54.0
scriptType,PUB_KEY,date,2009-09-13,count,59.0
scriptType,PUB_KEY,date,2009-09-14,count,66.0
scriptType,PUB_KEY,date,2009-09-15,count,39.0
scriptType,P2PKH,date,2009-09-16,count,1.0
scriptType,PUB_KEY,date,2009-09-16,count,55.0
scriptType,P2PKH,date,2009-09-17,count,1.0
scriptType,PUB_KEY,date,2009-09-17,count,68.0
scriptType,PUB_KEY,date,2009-09-18,count,65.0
scriptType,PUB_KEY,date,2009-09-19,count,60.0
scriptType,PUB_KEY,date,2009-09-20,count,68.0
scriptType,PUB_KEY,date,2009-09-21,count,57.0
scriptType,P2PKH,date,2009-09-22,count,1.0
scriptType,PUB_KEY,date,2009-09-22,count,10.0
scriptType,PUB_KEY,date,2009-09-23,count,29.0
scriptType,PUB_KEY,date,2009-09-24,count,69.0
scriptType,PUB_KEY,date,2009-09-25,count,65.0
scriptType,P2PKH,date,2009-09-25,count,1.0
scriptType,PUB_KEY,date,2009-09-26,count,67.0
scriptType,PUB_KEY,date,2009-09-27,count,66.0
scriptType,PUB_KEY,date,2009-09-28,count,65.0
scriptType,P2PKH,date,2009-09-29,count,1.0
scriptType,PUB_KEY,date,2009-09-29,count,66.0
scriptType,PUB_KEY,date,2009-09-30,count,63.0
scriptType,PUB_KEY,date,2009-10-01,count,61.0
scriptType,PUB_KEY,date,2009-10-02,count,49.0
scriptType,PUB_KEY,date,2009-10-03,count,27.0
scriptType,PUB_KEY,date,2009-10-04,count,31.0
scriptType,PUB_KEY,date,2009-10-05,count,26.0
scriptType,PUB_KEY,date,2009-10-06,count,25.0
scriptType,PUB_KEY,date,2009-10-07,count,32.0
scriptType,PUB_KEY,date,2009-10-08,count,44.0
scriptType,PUB_KEY,date,2009-10-09,count,52.0
scriptType,PUB_KEY,date,2009-10-10,count,47.0
scriptType,PUB_KEY,date,2009-10-11,count,45.0
scriptType,PUB_KEY,date,2009-10-12,count,35.0
scriptType,PUB_KEY,date,2009-10-13,count,30.0
scriptType,PUB_KEY,date,2009-10-14,count,37.0
scriptType,PUB_KEY,date,2009-10-15,count,46.0
scriptType,PUB_KEY,date,2009-10-16,count,43.0
scriptType,PUB_KEY,date,2009-10-17,count,32.0
scriptType,PUB_KEY,date,2009-10-18,count,47.0
scriptType,PUB_KEY,date,2009-10-19,count,86.0
scriptType,P2PKH,date,2009-10-20,count,1.0
scriptType,PUB_KEY,date,2009-10-20,count,62.0
scriptType,P2PKH,date,2009-10-21,count,1.0
scriptType,PUB_KEY,date,2009-10-21,count,46.0
scriptType,PUB_KEY,date,2009-10-22,count,55.0
scriptType,PUB_KEY,date,2009-10-23,count,54.0
scriptType,PUB_KEY,date,2009-10-24,count,26.0
scriptType,PUB_KEY,date,2009-10-25,count,38.0
scriptType,PUB_KEY,date,2009-10-26,count,36.0
scriptType,PUB_KEY,date,2009-10-27,count,32.0
scriptType,PUB_KEY,date,2009-10-28,count,29.0
scriptType,PUB_KEY,date,2009-10-29,count,23.0
scriptType,P2PKH,date,2009-10-29,count,1.0
scriptType,PUB_KEY,date,2009-10-30,count,34.0
scriptType,PUB_KEY,date,2009-10-31,count,9.0
scriptType,PUB_KEY,date,2009-11-01,count,5.0
scriptType,PUB_KEY,date,2009-11-02,count,25.0
scriptType,PUB_KEY,date,2009-11-03,count,30.0
scriptType,PUB_KEY,date,2009-11-04,count,38.0
scriptType,PUB_KEY,date,2009-11-05,count,31.0
scriptType,PUB_KEY,date,2009-11-06,count,33.0
scriptType,PUB_KEY,date,2009-11-07,count,35.0
scriptType,PUB_KEY,date,2009-11-08,count,39.0
scriptType,PUB_KEY,date,2009-11-09,count,42.0
scriptType,PUB_KEY,date,2009-11-10,count,44.0
scriptType,PUB_KEY,date,2009-11-11,count,41.0
scriptType,PUB_KEY,date,2009-11-12,count,42.0
scriptType,P2PKH,date,2009-11-13,count,1.0
scriptType,PUB_KEY,date,2009-11-13,count,45.0
scriptType,PUB_KEY,date,2009-11-14,count,42.0
scriptType,PUB_KEY,date,2009-11-15,count,53.0
scriptType,PUB_KEY,date,2009-11-16,count,50.0
scriptType,PUB_KEY,date,2009-11-17,count,46.0
scriptType,PUB_KEY,date,2009-11-18,count,42.0
scriptType,PUB_KEY,date,2009-11-19,count,39.0
scriptType,PUB_KEY,date,2009-11-20,count,55.0
scriptType,PUB_KEY,date,2009-11-21,count,44.0
scriptType,PUB_KEY,date,2009-11-22,count,60.0
scriptType,PUB_KEY,date,2009-11-23,count,60.0
scriptType,PUB_KEY,date,2009-11-24,count,50.0
scriptType,PUB_KEY,date,2009-11-25,count,57.0
scriptType,PUB_KEY,date,2009-11-26,count,51.0
scriptType,PUB_KEY,date,2009-11-27,count,41.0
scriptType,PUB_KEY,date,2009-11-28,count,47.0
scriptType,PUB_KEY,date,2009-11-29,count,44.0
scriptType,PUB_KEY,date,2009-11-30,count,47.0
scriptType,PUB_KEY,date,2009-12-01,count,51.0
scriptType,PUB_KEY,date,2009-12-02,count,60.0
scriptType,PUB_KEY,date,2009-12-03,count,47.0
scriptType,PUB_KEY,date,2009-12-04,count,7.0
scriptType,PUB_KEY,date,2009-12-05,count,31.0
scriptType,P2PKH,date,2009-12-05,count,1.0
scriptType,PUB_KEY,date,2009-12-06,count,39.0
scriptType,PUB_KEY,date,2009-12-07,count,50.0
scriptType,PUB_KEY,date,2009-12-08,count,48.0
scriptType,PUB_KEY,date,2009-12-09,count,48.0
scriptType,P2PKH,date,2009-12-09,count,4.0
scriptType,PUB_KEY,date,2009-12-10,count,46.0
scriptType,PUB_KEY,date,2009-12-11,count,77.0
scriptType,PUB_KEY,date,2009-12-12,count,77.0
scriptType,PUB_KEY,date,2009-12-13,count,78.0
scriptType,PUB_KEY,date,2009-12-14,count,71.0
scriptType,PUB_KEY,date,2009-12-15,count,75.0
scriptType,P2PKH,date,2009-12-15,count,1.0
scriptType,PUB_KEY,date,2009-12-16,count,88.0
scriptType,P2PKH,date,2009-12-17,count,3.0
scriptType,PUB_KEY,date,2009-12-17,count,99.0
scriptType,PUB_KEY,date,2009-12-18,count,142.0
scriptType,P2PKH,date,2009-12-19,count,1.0
scriptType,PUB_KEY,date,2009-12-19,count,104.0
scriptType,PUB_KEY,date,2009-12-20,count,97.0
scriptType,PUB_KEY,date,2009-12-21,count,117.0
scriptType,PUB_KEY,date,2009-12-22,count,95.0
scriptType,PUB_KEY,date,2009-12-23,count,98.0
scriptType,PUB_KEY,date,2009-12-24,count,102.0
scriptType,PUB_KEY,date,2009-12-25,count,94.0
scriptType,P2PKH,date,2009-12-25,count,1.0
scriptType,PUB_KEY,date,2009-12-26,count,111.0
scriptType,PUB_KEY,date,2009-12-27,count,111.0
scriptType,PUB_KEY,date,2009-12-28,count,85.0
scriptType,PUB_KEY,date,2009-12-29,count,99.0
scriptType,PUB_KEY,date,2009-12-30,count,82.0
scriptType,PUB_KEY,date,2009-12-31,count,70.0
scriptType,PUB_KEY,date,2010-01-01,count,85.0
scriptType,P2PKH,date,2010-01-01,count,1.0
scriptType,PUB_KEY,date,2010-01-02,count,86.0
scriptType,PUB_KEY,date,2010-01-03,count,97.0
scriptType,PUB_KEY,date,2010-01-04,count,115.0
scriptType,PUB_KEY,date,2010-01-05,count,138.0
scriptType,PUB_KEY,date,2010-01-06,count,119.0
scriptType,PUB_KEY,date,2010-01-07,count,106.0
scriptType,PUB_KEY,date,2010-01-08,count,109.0
scriptType,PUB_KEY,date,2010-01-09,count,107.0
scriptType,PUB_KEY,date,2010-01-10,count,121.0
scriptType,PUB_KEY,date,2010-01-11,count,87.0
scriptType,PUB_KEY,date,2010-01-12,count,78.0
scriptType,P2PKH,date,2010-01-12,count,2.0
scriptType,PUB_KEY,date,2010-01-13,count,103.0
scriptType,PUB_KEY,date,2010-01-14,count,78.0
scriptType,P2PKH,date,2010-01-14,count,1.0
scriptType,P2PKH,date,2010-01-15,count,1.0
scriptType,PUB_KEY,date,2010-01-15,count,65.0
scriptType,PUB_KEY,date,2010-01-16,count,53.0
scriptType,PUB_KEY,date,2010-01-17,count,44.0
scriptType,PUB_KEY,date,2010-01-18,count,37.0
scriptType,PUB_KEY,date,2010-01-19,count,52.0
scriptType,PUB_KEY,date,2010-01-20,count,36.0
scriptType,PUB_KEY,date,2010-01-21,count,66.0
scriptType,PUB_KEY,date,2010-01-22,count,54.0
scriptType,P2PKH,date,2010-01-22,count,1.0
scriptType,PUB_KEY,date,2010-01-23,count,60.0
scriptType,PUB_KEY,date,2010-01-24,count,76.0
scriptType,PUB_KEY,date,2010-01-25,count,67.0
scriptType,PUB_KEY,date,2010-01-26,count,71.0
scriptType,PUB_KEY,date,2010-01-27,count,57.0
scriptType,PUB_KEY,date,2010-01-28,count,69.0
scriptType,PUB_KEY,date,2010-01-29,count,83.0
scriptType,PUB_KEY,date,2010-01-30,count,85.0
scriptType,PUB_KEY,date,2010-01-31,count,46.0
scriptType,PUB_KEY,date,2010-02-01,count,53.0
scriptType,PUB_KEY,date,2010-02-02,count,54.0
scriptType,PUB_KEY,date,2010-02-03,count,133.0
scriptType,PUB_KEY,date,2010-02-04,count,120.0
scriptType,PUB_KEY,date,2010-02-05,count,98.0
scriptType,P2PKH,date,2010-02-05,count,2.0
scriptType,PUB_KEY,date,2010-02-06,count,92.0
scriptType,P2PKH,date,2010-02-06,count,1.0
scriptType,PUB_KEY,date,2010-02-07,count,77.0
scriptType,PUB_KEY,date,2010-02-08,count,85.0
scriptType,P2PKH,date,2010-02-08,count,4.0
scriptType,P2PKH,date,2010-02-09,count,1.0
scriptType,PUB_KEY,date,2010-02-09,count,102.0
scriptType,PUB_KEY,date,2010-02-10,count,88.0
scriptType,P2PKH,date,2010-02-10,count,1.0
scriptType,PUB_KEY,date,2010-02-11,count,96.0
scriptType,PUB_KEY,date,2010-02-12,count,97.0
scriptType,P2PKH,date,2010-02-12,count,1.0
scriptType,PUB_KEY,date,2010-02-13,count,101.0
scriptType,PUB_KEY,date,2010-02-14,count,92.0
scriptType,P2PKH,date,2010-02-14,count,1.0
scriptType,PUB_KEY,date,2010-02-15,count,82.0
scriptType,P2PKH,date,2010-02-15,count,4.0
scriptType,P2PKH,date,2010-02-16,count,1.0
scriptType,PUB_KEY,date,2010-02-16,count,94.0
scriptType,P2PKH,date,2010-02-17,count,3.0
scriptType,PUB_KEY,date,2010-02-17,count,133.0
scriptType,PUB_KEY,date,2010-02-18,count,118.0
scriptType,PUB_KEY,date,2010-02-19,count,96.0
scriptType,P2PKH,date,2010-02-19,count,1.0
scriptType,PUB_KEY,date,2010-02-20,count,85.0
scriptType,PUB_KEY,date,2010-02-21,count,114.0
scriptType,P2PKH,date,2010-02-21,count,1.0
scriptType,PUB_KEY,date,2010-02-22,count,133.0
scriptType,P2PKH,date,2010-02-22,count,4.0
scriptType,PUB_KEY,date,2010-02-23,count,124.0
scriptType,P2PKH,date,2010-02-24,count,3.0
scriptType,PUB_KEY,date,2010-02-24,count,90.0
scriptType,PUB_KEY,date,2010-02-25,count,85.0
scriptType,P2PKH,date,2010-02-25,count,2.0
scriptType,PUB_KEY,date,2010-02-26,count,91.0
scriptType,P2PKH,date,2010-02-26,count,1.0
scriptType,PUB_KEY,date,2010-02-27,count,91.0
scriptType,P2PKH,date,2010-02-27,count,1.0
scriptType,PUB_KEY,date,2010-02-28,count,76.0
scriptType,P2PKH,date,2010-02-28,count,1.0
scriptType,PUB_KEY,date,2010-03-01,count,90.0
scriptType,P2PKH,date,2010-03-02,count,1.0
