/*risultati da verificare*/

year(t.timestamp),month(t.timestamp),day(t.timestamp),"count(distinct i.id)/count(distinct t.txid)","count(distinct o.id)/count(distinct t.txid)"
2014,7,12,1.0000,1.0000
2014,7,13,1.0000,1.0000
2014,7,14,1.0000,1.0000
2014,7,15,1.0000,1.0000
2014,7,16,1.0000,1.0000
2014,7,17,1.0000,1.0000
2014,7,18,1.0000,1.0000
2014,7,19,1.0000,1.0000
2014,7,20,1.0000,1.0000
2014,7,21,1.0000,1.0000
2014,7,22,1.0000,1.0000
2014,7,23,1.0000,1.0000
2014,7,24,1.0000,1.0000
2014,7,25,1.0000,1.0000
2014,7,26,1.0000,1.0000
2014,7,27,1.0000,1.0000
2014,7,28,1.0000,1.0000
2014,7,29,1.0000,1.0000
2014,7,30,1.0000,1.0000
2014,7,31,1.0000,1.0000
2014,8,1,1.0000,1.0000
2014,8,2,1.0000,1.0000
2014,8,3,1.0000,1.0000
2014,8,4,1.0000,1.0000
2014,8,5,1.0000,1.0000
2014,8,6,1.0000,1.0000
2014,8,7,1.0000,1.0000
2014,8,8,1.0000,1.0000
2014,8,9,1.0000,1.0000
2014,8,10,1.0000,1.0000
2014,8,11,1.0000,1.0000
2014,8,12,1.0000,1.0000
2014,8,13,1.0000,1.0000
2014,8,14,1.0000,1.0000
2014,8,15,1.0000,1.0000
2014,8,16,1.0000,1.0000
2014,8,17,1.0000,1.0000
2014,8,18,1.0000,1.0000
2014,8,19,1.0000,1.0000
2014,8,20,1.0000,1.0000
2014,8,21,1.0000,1.0000
2014,8,22,1.0000,1.0000
2014,8,23,1.0000,1.0000
2014,8,24,1.0000,1.0000
2014,8,25,1.0000,1.0000
2014,8,26,1.0000,1.0000
2014,8,27,1.0000,1.0000
2014,8,28,1.0000,1.0000
2014,8,29,1.0000,1.0000
2014,8,30,1.0000,1.0000
2014,8,31,1.0000,1.0000
2014,9,1,1.0000,1.0000
2014,9,2,1.0000,1.0000
2014,9,3,1.0000,1.0000
2014,9,4,1.0000,1.0000
2014,9,5,1.0000,1.0000
2014,9,6,1.0000,1.0000
2014,9,7,1.0000,1.0000
2014,9,8,1.0000,1.0000
2014,9,9,1.0000,1.0000
2014,9,10,1.0000,1.0000
2014,9,11,1.0000,1.0000
2014,9,12,1.0000,1.0000
2014,9,13,1.0000,1.0000
2014,9,14,1.0000,1.0000
2014,9,15,1.0000,1.0000
2014,9,16,1.0000,1.0000
2014,9,17,1.0000,1.0000
2014,9,18,1.0000,1.0000
2014,9,19,1.0000,1.0000
2014,9,20,1.0000,1.0000
2014,9,21,1.0000,1.0000
2014,9,22,1.0000,1.0000
2014,9,23,1.0000,1.0000
2014,9,24,1.0000,1.0000
2014,9,25,1.0000,1.0000
2014,9,26,1.0000,1.0000
2014,9,27,1.0000,1.0000
2014,9,28,1.0000,1.0000
2014,9,29,1.0000,1.0000
2014,9,30,1.0000,1.0000
2014,10,1,1.0000,1.0000
2014,10,2,1.0000,1.0000
2014,10,3,1.0000,1.0000
2014,10,4,1.0000,1.0000
2014,10,5,1.0000,1.0000
2014,10,6,1.0000,1.0000
2014,10,7,1.0000,1.0000
2014,10,8,1.0000,1.0000
2014,10,9,1.0000,1.0000
2014,10,10,1.0000,1.0000
2014,10,11,1.0000,1.0000
2014,10,12,1.0000,1.0000
2014,10,13,1.0000,1.0000
2014,10,14,1.0000,1.0000
2014,10,15,1.0000,1.0000
2014,10,16,1.0000,1.0000
2014,10,17,1.0000,1.0000
2014,10,18,1.0000,1.0000
2014,10,19,1.0000,1.0000
2014,10,20,1.0000,1.0000
2014,10,21,1.0000,1.0000
2014,10,22,1.0000,1.0000
2014,10,23,1.0000,1.0000
2014,10,24,1.0000,1.0000
2014,10,25,1.0000,1.0000
2014,10,26,1.0000,1.0000
2014,10,27,1.0000,1.0000
2014,10,28,1.0000,1.0000
2014,10,29,1.0000,1.0000
2014,10,30,1.0000,1.0000
2014,10,31,1.0000,1.0000
2014,11,1,1.0000,1.0000
2014,11,2,1.0000,1.0000
2014,11,3,1.0000,1.0000
2014,11,4,1.0000,1.0000
2014,11,5,1.0000,1.0000
2014,11,6,1.0000,1.0000
2014,11,7,1.0000,1.0000
2014,11,8,1.0000,1.0000
2014,11,9,1.0000,1.0000
2014,11,10,1.0000,1.0000
2014,11,11,1.0000,1.0000
2014,11,12,1.0000,1.0000
2014,11,13,1.0000,1.0000
2014,11,14,1.0000,1.0000
2014,11,15,1.0000,1.0000
2014,11,16,1.0000,1.0000
2014,11,17,1.0000,1.0000
2014,11,18,1.0000,1.0000
2014,11,19,1.0000,1.0000
